0.000e+00
1.895e-05
4.715e-05
1.019e-04
1.987e-04
3.581e-04
6.064e-04
9.766e-04
1.509e-03
2.251e-03
3.261e-03
4.605e-03
6.358e-03
8.610e-03
1.146e-02
1.501e-02
1.940e-02
2.476e-02
3.125e-02
3.903e-02
4.828e-02
5.922e-02
7.204e-02
8.701e-02
1.044e-01
1.244e-01
1.473e-01
1.736e-01
2.035e-01
2.373e-01
2.755e-01
3.185e-01
3.666e-01
4.205e-01
4.805e-01
5.471e-01
6.209e-01
7.025e-01
7.925e-01
8.914e-01
1.000e+00
